psy_code,top5_mean,total_mean,weighted_mean,reg_date,purpose
P20250709419F,0.0,0.0,1.0,2025-09-09 17:15:08.881984,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P2025070959FC,1.0,1.0,1.125,2025-09-09 17:15:08.886123,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P2025070965A7,2.0,2.0,1.25,2025-09-09 17:15:08.890927,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507098064,1.3333333333333333,1.3333333333333333,1.1666666666666667,2025-09-09 17:15:08.895767,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507102E70,0.75,0.75,1.09375,2025-09-09 17:15:08.901791,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507103119,0.0,0.0,1.0,2025-09-09 17:15:08.905507,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507109373,3.6,3.6,1.4500000000000002,2025-09-09 17:15:08.911848,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507109627,10.5,10.5,2.3125,2025-09-09 17:15:08.917637,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250710DD9E,5.25,5.25,1.65625,2025-09-09 17:15:08.923229,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250710E2B5,0.0,0.0,1.0,2025-09-09 17:15:08.926534,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250710E92D,1.25,1.25,1.15625,2025-09-09 17:15:08.932492,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P2025071179A1,5.0,4.833333333333333,1.6125,2025-09-09 17:15:08.939918,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250711832F,0.3333333333333333,0.3333333333333333,1.0416666666666667,2025-09-09 17:15:08.944579,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507118C5B,0.6666666666666666,0.6666666666666666,1.0833333333333333,2025-09-09 17:15:08.949295,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250711FD39,20.2,12.2,2.925,2025-09-09 17:15:08.960646,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507154E91,216.6,131.82608695652175,5.0,2025-09-09 17:15:08.984272,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250716280A,0.0,0.0,1.0,2025-09-09 17:15:08.987362,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507169BCD,187.6,84.56521739130434,5.0,2025-09-09 17:15:09.012232,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250716BB5E,205.2,81.68,5.0,2025-09-09 17:15:09.037967,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250716BE86,31.6,7.9,3.1725000000000003,2025-09-09 17:15:09.056378,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507178C27,194.4,84.18181818181819,5.0,2025-09-09 17:15:09.077709,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507183B0A,10.4,4.238095238095238,1.8378571428571429,2025-09-09 17:15:09.097987,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250718B4BE,10.8,4.2272727272727275,1.8570454545454547,2025-09-09 17:15:09.119753,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507213ACA,125.2,63.6,5.0,2025-09-09 17:15:09.139756,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507217086,91.0,40.17391304347826,5.0,2025-09-09 17:15:09.163154,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P2025072176E5,56.0,26.5,5.0,2025-09-09 17:15:09.184888,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250721C339,0.0,0.0,1.0,2025-09-09 17:15:09.188171,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P2025072289FD,95.8,53.04347826086956,5.0,2025-09-09 17:15:09.211368,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250722BAB6,86.2,49.3125,5.0,2025-09-09 17:15:09.228053,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250722D67F,132.0,57.0,5.0,2025-09-09 17:15:09.248567,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P2025072322B4,0.0,0.0,1.0,2025-09-09 17:15:09.252357,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P2025072408CB,116.4,67.95238095238095,5.0,2025-09-09 17:15:09.274207,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250724CD24,4.4,2.4444444444444446,1.4033333333333333,2025-09-09 17:15:09.284360,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202508039384,0.0,0.0,1.0,2025-09-09 17:15:09.288952,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250806E7E9,0.0,0.0,1.0,2025-09-09 17:15:09.292133,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P2025080762D7,0.0,0.0,1.0,2025-09-09 17:15:09.294971,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202508119E7D,2.6,2.6,1.325,2025-09-09 17:15:09.301552,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P2025081356D5,3.3333333333333335,3.3333333333333335,1.4166666666666667,2025-09-09 17:15:09.306685,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507041AFF,8.8,8.8,2.0666666666666664,2025-09-09 17:15:09.314581,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507046A44,3.6,3.6,1.4363636363636365,2025-09-09 17:15:09.321655,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507070C5F,0.0,0.0,1.0,2025-09-09 17:15:09.324680,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507074212,2.8,2.3333333333333335,1.3054545454545454,2025-09-09 17:15:09.331670,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507075FAD,2.5,2.5,1.303030303030303,2025-09-09 17:15:09.337771,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507086502,3.25,3.25,1.393939393939394,2025-09-09 17:15:09.343247,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250708740B,43.0,20.0,4.539393939393939,2025-09-09 17:15:09.367231,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250708B5F0,2.0,2.0,1.2424242424242424,2025-09-09 17:15:09.371837,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P2025070901E3,1.0,1.0,1.121212121212121,2025-09-09 17:15:09.375728,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507093825,3.4,3.4,1.412121212121212,2025-09-09 17:15:09.382279,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250709419F,0.0,0.0,1.0,2025-09-09 17:15:09.385392,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P2025070959FC,1.0,1.0,1.121212121212121,2025-09-09 17:15:09.389185,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P2025070965A7,2.0,2.0,1.2424242424242424,2025-09-09 17:15:09.394219,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507098064,1.3333333333333333,1.3333333333333333,1.1616161616161615,2025-09-09 17:15:09.399410,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507102E70,0.75,0.75,1.0909090909090908,2025-09-09 17:15:09.405554,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507103119,0.0,0.0,1.0,2025-09-09 17:15:09.409259,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507109373,3.6,3.6,1.4363636363636365,2025-09-09 17:15:09.415832,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507109627,10.5,10.5,2.2727272727272725,2025-09-09 17:15:09.422930,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250710DD9E,5.25,5.25,1.6363636363636362,2025-09-09 17:15:09.429751,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250710E2B5,0.0,0.0,1.0,2025-09-09 17:15:09.432678,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250710E92D,1.25,1.25,1.1515151515151516,2025-09-09 17:15:09.439023,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P2025071179A1,5.0,4.833333333333333,1.593939393939394,2025-09-09 17:15:09.446679,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250711832F,0.3333333333333333,0.3333333333333333,1.0404040404040404,2025-09-09 17:15:09.451793,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507118C5B,0.6666666666666666,0.6666666666666666,1.0808080808080809,2025-09-09 17:15:09.456789,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250711FD39,20.2,12.2,2.8666666666666663,2025-09-09 17:15:09.467196,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507154E91,216.6,131.82608695652175,5.0,2025-09-09 17:15:09.489941,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250716280A,0.0,0.0,1.0,2025-09-09 17:15:09.492899,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507169BCD,187.6,84.56521739130434,5.0,2025-09-09 17:15:09.515586,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250716BB5E,205.2,81.68,5.0,2025-09-09 17:15:09.542266,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250716BE86,31.6,7.9,3.106666666666667,2025-09-09 17:15:09.561008,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507178C27,194.4,84.18181818181819,5.0,2025-09-09 17:15:09.582527,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507183B0A,10.4,4.238095238095238,1.8124675324675326,2025-09-09 17:15:09.603166,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250718B4BE,10.8,4.2272727272727275,1.8310743801652893,2025-09-09 17:15:09.624908,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507213ACA,125.2,63.6,5.0,2025-09-09 17:15:09.644528,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507217086,91.0,40.17391304347826,5.0,2025-09-09 17:15:09.666623,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P2025072176E5,56.0,26.5,5.0,2025-09-09 17:15:09.688476,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250721C339,0.0,0.0,1.0,2025-09-09 17:15:09.691394,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P2025072289FD,95.8,53.04347826086956,5.0,2025-09-09 17:15:09.714190,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250722BAB6,86.2,49.3125,5.0,2025-09-09 17:15:09.730902,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250722D67F,132.0,57.0,5.0,2025-09-09 17:15:09.751424,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P2025072322B4,0.0,0.0,1.0,2025-09-09 17:15:09.755261,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P2025072408CB,116.4,67.95238095238095,5.0,2025-09-09 17:15:09.776265,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250724CD24,4.4,2.4444444444444446,1.3911111111111112,2025-09-09 17:15:09.786270,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202508039384,0.0,0.0,1.0,2025-09-09 17:15:09.791062,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250806E7E9,0.0,0.0,1.0,2025-09-09 17:15:09.793933,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P2025080762D7,0.0,0.0,1.0,2025-09-09 17:15:09.796903,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202508119E7D,2.6,2.6,1.3151515151515152,2025-09-09 17:15:09.803730,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P2025081356D5,3.3333333333333335,3.3333333333333335,1.404040404040404,2025-09-09 17:15:09.808615,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507041AFF,8.8,8.8,2.0352941176470587,2025-09-09 17:15:09.816690,"""purpose=calibration;celling_parameter=34;author=Yumin"""
P202507046A44,3.6,3.6,1.423529411764706,2025-09-09 17:15:09.823304,"""purpose=calibration;celling_parameter=34;author=Yumin"""
P202507070C5F,0.0,0.0,1.0,2025-09-09 17:15:09.826642,"""purpose=calibration;celling_parameter=34;author=Yumin"""
P202507074212,2.8,2.3333333333333335,1.296470588235294,2025-09-09 17:15:09.834255,"""purpose=calibration;celling_parameter=34;author=Yumin"""
P202507075FAD,2.5,2.5,1.2941176470588236,2025-09-09 17:15:09.839932,"""purpose=calibration;celling_parameter=34;author=Yumin"""
P202507086502,3.25,3.25,1.3823529411764706,2025-09-09 17:15:09.845222,"""purpose=calibration;celling_parameter=34;author=Yumin"""
P20250708740B,43.0,20.0,4.435294117647059,2025-09-09 17:15:09.869683,"""purpose=calibration;celling_parameter=34;author=Yumin"""
P20250708B5F0,2.0,2.0,1.2352941176470589,2025-09-09 17:15:09.874306,"""purpose=calibration;celling_parameter=34;author=Yumin"""
P2025070901E3,1.0,1.0,1.1176470588235294,2025-09-09 17:15:09.878555,"""purpose=calibration;celling_parameter=34;author=Yumin"""
P202507093825,3.4,3.4,1.4,2025-09-09 17:15:09.885246,"""purpose=calibration;celling_parameter=34;author=Yumin"""
P20250709419F,0.0,0.0,1.0,2025-09-09 17:15:09.888221,"""purpose=calibration;celling_parameter=34;author=Yumin"""
P2025070959FC,1.0,1.0,1.1176470588235294,2025-09-09 17:15:09.892321,"""purpose=calibration;celling_parameter=34;author=Yumin"""
P2025070965A7,2.0,2.0,1.2352941176470589,2025-09-09 17:15:09.896887,"""purpose=calibration;celling_parameter=34;author=Yumin"""
