psy_code,top5_mean,total_mean,weighted_mean,weighted_mean_Normalization,reg_date,purpose
P2025072289FD,95.8,53.04347826086956,70.14608695652174,5.0,2025-09-29 16:49:25.933345,"""purpose=calibration;celling_parameter=67;author=Yumin"""
P20250722BAB6,86.2,49.3125,64.0675,4.824925373134328,2025-09-29 16:49:25.949988,"""purpose=calibration;celling_parameter=67;author=Yumin"""
P20250722D67F,132.0,57.0,87.0,5.0,2025-09-29 16:49:25.970831,"""purpose=calibration;celling_parameter=67;author=Yumin"""
P2025072322B4,0.0,0.0,0.0,1.0,2025-09-29 16:49:25.974558,"""purpose=calibration;celling_parameter=67;author=Yumin"""
P2025072408CB,116.4,67.95238095238095,87.33142857142857,5.0,2025-09-29 16:49:25.996096,"""purpose=calibration;celling_parameter=67;author=Yumin"""
P20250724CD24,4.4,2.4444444444444446,3.226666666666667,1.192636815920398,2025-09-29 16:49:26.006327,"""purpose=calibration;celling_parameter=67;author=Yumin"""
P202508039384,0.0,0.0,0.0,1.0,2025-09-29 16:49:26.011294,"""purpose=calibration;celling_parameter=67;author=Yumin"""
P20250806E7E9,0.0,0.0,0.0,1.0,2025-09-29 16:49:26.014270,"""purpose=calibration;celling_parameter=67;author=Yumin"""
P2025080762D7,0.0,0.0,0.0,1.0,2025-09-29 16:49:26.017232,"""purpose=calibration;celling_parameter=67;author=Yumin"""
P202508119E7D,2.6,2.6,2.6,1.155223880597015,2025-09-29 16:49:26.023293,"""purpose=calibration;celling_parameter=67;author=Yumin"""
P2025081356D5,3.3333333333333335,3.3333333333333335,3.3333333333333335,1.199004975124378,2025-09-29 16:49:26.028367,"""purpose=calibration;celling_parameter=67;author=Yumin"""
P202507041AFF,8.8,8.8,8.8,1.5176470588235293,2025-09-29 16:49:26.036429,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507046A44,3.6,3.6,3.6000000000000005,1.211764705882353,2025-09-29 16:49:26.042943,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507070C5F,0.0,0.0,0.0,1.0,2025-09-29 16:49:26.046004,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507074212,2.8,2.3333333333333335,2.52,1.148235294117647,2025-09-29 16:49:26.052865,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507075FAD,2.5,2.5,2.5,1.1470588235294117,2025-09-29 16:49:26.058374,"""purpose=calibration;celling_parameter=68;author=Yumin"""
