psy_code,top5_mean,total_mean,weighted_mean,reg_date,purpose
P2025072322B4,0.0,0.0,1.0,2025-09-22 16:15:15.789759,"""purpose=calibration;celling_parameter=67;author=Yumin"""
P2025072408CB,465.6,271.8095238095238,5.0,2025-09-22 16:15:15.813046,"""purpose=calibration;celling_parameter=67;author=Yumin"""
P20250724CD24,17.6,9.777777777777779,1.7705472636815922,2025-09-22 16:15:15.822900,"""purpose=calibration;celling_parameter=67;author=Yumin"""
P202508039384,0.0,0.0,1.0,2025-09-22 16:15:15.828196,"""purpose=calibration;celling_parameter=67;author=Yumin"""
P20250806E7E9,0.0,0.0,1.0,2025-09-22 16:15:15.831194,"""purpose=calibration;celling_parameter=67;author=Yumin"""
P2025080762D7,0.0,0.0,1.0,2025-09-22 16:15:15.834134,"""purpose=calibration;celling_parameter=67;author=Yumin"""
P202508119E7D,10.4,10.4,1.6208955223880597,2025-09-22 16:15:15.840820,"""purpose=calibration;celling_parameter=67;author=Yumin"""
P2025081356D5,13.333333333333334,13.333333333333334,1.7960199004975124,2025-09-22 16:15:15.845633,"""purpose=calibration;celling_parameter=67;author=Yumin"""
P202507041AFF,35.2,35.2,3.070588235294118,2025-09-22 16:15:15.855428,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507046A44,14.4,14.4,1.8470588235294119,2025-09-22 16:15:15.862668,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507070C5F,0.0,0.0,1.0,2025-09-22 16:15:15.865704,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507074212,11.2,9.333333333333334,1.592941176470588,2025-09-22 16:15:15.873188,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507075FAD,10.0,10.0,1.5882352941176472,2025-09-22 16:15:15.879772,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507086502,13.0,13.0,1.7647058823529411,2025-09-22 16:15:15.886038,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250708740B,172.0,80.0,5.0,2025-09-22 16:15:15.911090,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250708B5F0,8.0,8.0,1.4705882352941178,2025-09-22 16:15:15.916191,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P2025070901E3,4.0,4.0,1.2352941176470589,2025-09-22 16:15:15.920303,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507093825,13.6,13.6,1.8,2025-09-22 16:15:15.927033,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250709419F,0.0,0.0,1.0,2025-09-22 16:15:15.930279,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P2025070959FC,4.0,4.0,1.2352941176470589,2025-09-22 16:15:15.934308,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P2025070965A7,8.0,8.0,1.4705882352941178,2025-09-22 16:15:15.939038,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507098064,5.333333333333333,5.333333333333333,1.3137254901960784,2025-09-22 16:15:15.944276,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507102E70,3.0,3.0,1.1764705882352942,2025-09-22 16:15:15.949983,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507103119,0.0,0.0,1.0,2025-09-22 16:15:15.953668,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507109373,14.4,14.4,1.8470588235294119,2025-09-22 16:15:15.960527,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P202507109627,42.0,42.0,3.4705882352941178,2025-09-22 16:15:15.966517,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250710DD9E,21.0,21.0,2.235294117647059,2025-09-22 16:15:15.972269,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250710E2B5,0.0,0.0,1.0,2025-09-22 16:15:15.975771,"""purpose=calibration;celling_parameter=68;author=Yumin"""
P20250710E92D,5.0,5.0,1.2941176470588236,2025-09-22 16:15:15.981783,"""purpose=calibration;celling_parameter=68;author=Yumin"""
