psy_code,top5_mean,total_mean,weighted_mean,reg_date,purpose
P2025072408CB,50.8,18.952380952380953,5.0,2025-09-08 10:35:53.425525,"""purpose=calibration;celling_parameter=30;author=Yumin"""
P20250724CD24,4.4,2.5555555555555554,1.439111111111111,2025-09-08 10:35:53.436259,"""purpose=calibration;celling_parameter=30;author=Yumin"""
P202508039384,0.3333333333333333,0.3333333333333333,1.0444444444444445,2025-09-08 10:35:53.441148,"""purpose=calibration;celling_parameter=30;author=Yumin"""
P20250806E7E9,0.0,0.0,1.0,2025-09-08 10:35:53.444147,"""purpose=calibration;celling_parameter=30;author=Yumin"""
P2025080762D7,0.0,0.0,1.0,2025-09-08 10:35:53.447815,"""purpose=calibration;celling_parameter=30;author=Yumin"""
P202508119E7D,3.8,3.8,1.5066666666666666,2025-09-08 10:35:53.454625,"""purpose=calibration;celling_parameter=30;author=Yumin"""
P2025081356D5,2.6666666666666665,2.6666666666666665,1.3555555555555556,2025-09-08 10:35:53.459988,"""purpose=calibration;celling_parameter=30;author=Yumin"""
P202507041AFF,17.2,17.2,3.2193548387096773,2025-09-08 10:35:53.469172,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P202507046A44,8.4,8.4,2.0838709677419356,2025-09-08 10:35:53.475578,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P202507070C5F,0.0,0.0,1.0,2025-09-08 10:35:53.478568,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P202507074212,5.0,4.166666666666667,1.5806451612903225,2025-09-08 10:35:53.486356,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P202507075FAD,3.5,3.5,1.4516129032258065,2025-09-08 10:35:53.492111,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P202507086502,6.0,6.0,1.7741935483870968,2025-09-08 10:35:53.498436,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P20250708740B,70.0,36.2,5.0,2025-09-08 10:35:53.523310,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P20250708B5F0,2.6666666666666665,2.6666666666666665,1.3440860215053763,2025-09-08 10:35:53.528368,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P2025070901E3,2.5,2.5,1.3225806451612903,2025-09-08 10:35:53.532482,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P202507093825,2.6,2.6,1.335483870967742,2025-09-08 10:35:53.539275,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P20250709419F,0.0,0.0,1.0,2025-09-08 10:35:53.542191,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P2025070959FC,2.0,2.0,1.2580645161290323,2025-09-08 10:35:53.546360,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P2025070965A7,2.0,2.0,1.2580645161290323,2025-09-08 10:35:53.550966,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P202507098064,2.3333333333333335,2.3333333333333335,1.3010752688172043,2025-09-08 10:35:53.556213,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P202507102E70,1.5,1.5,1.1935483870967742,2025-09-08 10:35:53.561844,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P202507103119,0.0,0.0,1.0,2025-09-08 10:35:53.566765,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P202507109373,7.0,7.0,1.903225806451613,2025-09-08 10:35:53.573416,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P202507109627,0.5,0.5,1.064516129032258,2025-09-08 10:35:53.579167,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P20250710DD9E,6.25,6.25,1.8064516129032258,2025-09-08 10:35:53.585535,"""purpose=calibration;celling_parameter=31;author=Yumin"""
P20250710E2B5,0.0,0.0,1.0,2025-09-08 10:35:53.588663,"""purpose=calibration;celling_parameter=31;author=Yumin"""
